Link,PubMed ID
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031679214&partnerID=40&md5=6bd6271b71da75070b6c5c71601f4f2f",9726940
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034596989&partnerID=40&md5=63b60a9acd349a3bf06f7209b40b4b04",11013221
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034175984&partnerID=40&md5=d9022d7fa6a2d7dde764f9e9441d2b4b",10740269
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0009969062&partnerID=40&md5=779e88b2ec7c183088af0625fc873eec",8945517
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030918572&partnerID=40&md5=64f41765fae65d552d36cddc24417ff1",9171063
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33947401068&partnerID=40&md5=3b171a9678befaac88a202de6f45d389",17305471
"http://www.scopus.com/inward/record.url?eid=2-s2.0-10744233294&partnerID=40&md5=dfbd32af7fdd26c42bbc0ec9165cae16",14505570
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034712857&partnerID=40&md5=667123954b15b7d9d6ba46654b8c1fde",10781100
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024521811&partnerID=40&md5=6bba98b1a9b542beb55c256a280e555c",2654139
"http://www.scopus.com/inward/record.url?eid=2-s2.0-46349103594&partnerID=40&md5=8808d56e7a11ebf7d79b5b2c51818d80",18614015
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029036451&partnerID=40&md5=1a8e2545b9c87e5a34ceba1f4f49dcdb",7674922
"http://www.scopus.com/inward/record.url?eid=2-s2.0-25844475838&partnerID=40&md5=c641b68e9b5bb09bcfd447a149d89f60",16195750
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033160196&partnerID=40&md5=8dd7cb6515df07df61dfd3d8a5bef404",10559899
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033066120&partnerID=40&md5=7ed6d267cd903756ac8854ed0b367d1c",10096925
"http://www.scopus.com/inward/record.url?eid=2-s2.0-27844497945&partnerID=40&md5=bf9781906bf5cb886a843de7f4b6a0ff",16288288
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030467967&partnerID=40&md5=53cde06131423c43997450bfd7dc19ae",8976547
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026729643&partnerID=40&md5=bed218b8907fecdc7a8a033e13405622",1637327
"http://www.scopus.com/inward/record.url?eid=2-s2.0-57749170458&partnerID=40&md5=7bfd2164b8666986c8159eeac213ab5b",19065135
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031055324&partnerID=40&md5=3bb70c53a3ab58a7391ce3df63508dc7",9050838
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032512636&partnerID=40&md5=8582d5881c889b7a0334700cd31f9fb6",9461583
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029061324&partnerID=40&md5=ccbca7452ed9277e061d5922db404b21",7761854
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20344369564&partnerID=40&md5=0de0123464baaec4556e6d3b4eae3fb7",15928709
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037081563&partnerID=40&md5=3295caa48b2af2bf47e1e8e908e57350",11839776
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028898261&partnerID=40&md5=ab57c44b3980b57abb9b3200e13ed2d9",7877694
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019776662&partnerID=40&md5=58de4e021366827f1da27a911bcd31dd",7304986
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036167107&partnerID=40&md5=359364ffc1e1273580808531b1eee30e",11812988
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031662164&partnerID=40&md5=f01a5e9fa3592a2c81d03645a8a36468",9771701
"http://www.scopus.com/inward/record.url?eid=2-s2.0-14644393684&partnerID=40&md5=71354247d922728031c86a6fec029398",15741316
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032511148&partnerID=40&md5=b9ca7e55f74aef18968f34063c0d1c78",9635433
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029417238&partnerID=40&md5=1e8cc495675e37d8cae167fdc68fdfed",8548803
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028103695&partnerID=40&md5=f40c9466aaced619d53c67e73f58f0a3",8302866
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0014064044&partnerID=40&md5=5fe9083115398f6374a0ddecf51d5cc0",6059350
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1642463788&partnerID=40&md5=8e3245f0185034fb1f196a7b3a96c9d0",15199967
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035976615&partnerID=40&md5=b3efeb222df63b2402333344c36af91a",11729323
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-1942538492&partnerID=40&md5=0e3e354609ff6c9e56c22b1f9ca2fe23",15059890
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033527043&partnerID=40&md5=86bb65a0ef40f35bdaf9c953b141e554",10448864
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027083496&partnerID=40&md5=feff961cfbe30241e9aaa93d2c2d0e70",1493335
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028879986&partnerID=40&md5=5338e25accc93c4ba9a30ef02bf06c1b",8524390
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036010572&partnerID=40&md5=fef0b76d8002346eedc4c4abf2dab2db",11910004
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031240609&partnerID=40&md5=4aaaa567b7f6b631fa74eb8020a4eb81",10065837
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0016260069&partnerID=40&md5=8c14cdc2cfc55334daea14d787df0993",4606365
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035750172&partnerID=40&md5=be2f4f2103392032fb1ece42debbcb00",11895129
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034699445&partnerID=40&md5=7688d1b046713a555f878dae3c024efd",11014181
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034683568&partnerID=40&md5=6026d7a0376f97959f03cd05dcbcc35b",10995454
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037205055&partnerID=40&md5=c5fdd12230c801a6f7e8cbb286fd1983",12040175
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0042354574&partnerID=40&md5=e38cc373fa52a676af72b710b59e6a72",12844144
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028981208&partnerID=40&md5=d2e44cc097ecc52ec6b6b4ada87662a7",7568023
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0041941514&partnerID=40&md5=dac3610e7bb5227e586f2e381ef2b4cf",12919683
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026721068&partnerID=40&md5=10c918b2dc7e374b5a1fca42c6d7527b",1639063
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028934434&partnerID=40&md5=4f86175f4a62f82e95f385580d9f063c",7744019
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031964372&partnerID=40&md5=08a1005eabbd6ddf0dbdc782dbd54cdd",9419228
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024260626&partnerID=40&md5=8f68ae9386fd4340e5376243b239915f",3072867
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036318851&partnerID=40&md5=e365ef4a75fd62b22b9fcf312f77b09b",12115616
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035072953&partnerID=40&md5=aa47911ac83b9e26b9be834626ee892a",11283606
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033615538&partnerID=40&md5=8ad913206cd0cd4861aeef89e553feeb",10555148
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033576675&partnerID=40&md5=d48c611dcf11c718711e6cfcf69230e0",10618712
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0015595694&partnerID=40&md5=e65b2cbd7b433a569b315e993dd2596b",4514990
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18744369640&partnerID=40&md5=3cc20180ce2f8b0e993a3e5805ac1143",15657102
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033788484&partnerID=40&md5=3078666d32bd4b591ca718d0a87d96b8",10655591
"http://www.scopus.com/inward/record.url?eid=2-s2.0-2642689663&partnerID=40&md5=07edc693d37a231ca54196c78655abd1",9417641
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029100974&partnerID=40&md5=8bd08b0a024d0d2dfffc96760ac4a1af",7495576
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028349904&partnerID=40&md5=786773fa98d889f03a2cf9f044a999e9",7510216
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035937396&partnerID=40&md5=ed335bbb256bbbb1a0acd97ce9598a91",11290328
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33751348056&partnerID=40&md5=c1cd20ab01e0d653953fe19f7ccbe9e3",17141160
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4444318673&partnerID=40&md5=adaa85c3e55602867109b1fa5cce9abf",15340381
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0344549379&partnerID=40&md5=cbd87c8b88f67080c078281eb557d1b5",9770490
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027132717&partnerID=40&md5=8cef840c779344d2ac79e0ef279a2818",8259210
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33747066132&partnerID=40&md5=6ef3d24de2ccfd816a1279a1572ea0a5",16882731
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037252684&partnerID=40&md5=48810024c30f1e1942d7026a4981187b",12520045
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0015795516&partnerID=40&md5=91ca1d17ddcbe920821d6d46f66da9a5",4733239
"http://www.scopus.com/inward/record.url?eid=2-s2.0-7444254365&partnerID=40&md5=64f9196a8ae443e92aea63acedefa96f",15499023
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037145061&partnerID=40&md5=c82d2a5c980dd78d7ccc529175de7c23",12297041
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001488499&partnerID=40&md5=2b1f6e281fcd168ecd9aad7e43110022",9765397
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032516846&partnerID=40&md5=8a85c664f384cf549139a0103e876683",9694808
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035166814&partnerID=40&md5=57752aa7a7c0969bb7f13f1e2fc6086a",11514614
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034711953&partnerID=40&md5=52630024cc2cda4933b45f90fc6b0c55",10677291
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031565730&partnerID=40&md5=6d6eaaf7be3661e5e3c8422ddc68b328",9299341
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033662168&partnerID=40&md5=9614d1fd94a5b465a640b03eccf03763",11271485
"http://www.scopus.com/inward/record.url?eid=2-s2.0-12644301164&partnerID=40&md5=fa4d0e5059b45760f97667a7c2339b01",9368760
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034667792&partnerID=40&md5=63df1944022b177628d00a713c56ab89",11040209
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030708651&partnerID=40&md5=22e80ec9af0246b640f4b2f7fe9886f7",9389651
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035259681&partnerID=40&md5=ad4c7c428630e8426fdcd9ec833125f4",11252955
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025944684&partnerID=40&md5=0c1df43145e16d3d7ba7915127e1ee67",1922386
"http://www.scopus.com/inward/record.url?eid=2-s2.0-29444452921&partnerID=40&md5=da06f3230b749e7fd60c398cf971c1d9",16285858
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20844450998&partnerID=40&md5=5298aa856c325a64540f0192bf563e19",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032883413&partnerID=40&md5=c7673f95648fbcd5f305d303a9ca9410",10872464
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032497832&partnerID=40&md5=526f8cf52f68f5c2b6e069bec19ffe87",9838078
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024539514&partnerID=40&md5=f1e444042fe848ddc2f518d3eb83baa5",2466333
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036528247&partnerID=40&md5=57aec4c9d87f095516446bc12306cf2d",12086864
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0344628648&partnerID=40&md5=486864cbb0b4fef8ff2469a4f2f2c2e6",14659697
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029150292&partnerID=40&md5=34573734428d45f951e04600704c593e",7657702
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024463944&partnerID=40&md5=50764770d06e48d1fb94527955c8b2e4",2530455
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037180446&partnerID=40&md5=ae5a386c3beef9dde4742580ca444b2d",12429862
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035861454&partnerID=40&md5=9786afef35d262e258cd44ae138212e2",11743202
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0028823892&partnerID=40&md5=2218c5734e332ac00a07b41716950e65",8608010
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037179662&partnerID=40&md5=1c646ec52f4dc47ed2b8144e9a88aad7",12353027
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035655587&partnerID=40&md5=a210de7efeceb91fc11b786d441d651d",11728337
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035839110&partnerID=40&md5=a9674d730e67d6197b7c01d2bd0e5736",11498594
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032422555&partnerID=40&md5=3c2120a5a816a0311b2e65222865ae96",9883725
"http://www.scopus.com/inward/record.url?eid=2-s2.0-34547890019&partnerID=40&md5=cc3ffe804433cc00f07cafc5f0763ae4",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-29244490062&partnerID=40&md5=ab629ba4d1632e5d23945edaf6ad5cd0",16377568
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18344374857&partnerID=40&md5=2c2f34ff074c0efa120ec14e63bb09db",11983181
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036498546&partnerID=40&md5=ad5e8ed0de7ab0b73a9939b69d18afcb",11859023
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037853748&partnerID=40&md5=1866db0ba5fe38965f17f99091ffc8f4",11500563
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029160568&partnerID=40&md5=493d170688d49063f3a4fc700afac1ee",7552747
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0141844660&partnerID=40&md5=feaf1667c71da272ba1f02670c511d77",14505569
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032792551&partnerID=40&md5=976152702fcbc71a20aa3b2ddf436c81",10431175
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031688281&partnerID=40&md5=ba32bd6b901e685527a6766f261654ee",9759483
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032483563&partnerID=40&md5=e458917a4aa1dd4fce746901da6b4da0",9741621
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032169599&partnerID=40&md5=20ad15beab8bf097977f41eddcaa0c09",9724754
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031021278&partnerID=40&md5=fe1246318e1a9ed554f3907dba224a96",8988169
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0022119763&partnerID=40&md5=ce08627d42785c31cec54558786f6954",3939242
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0000944250&partnerID=40&md5=3297c94def986fe21bb1b7ed278a2f7a",6333027
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0141953237&partnerID=40&md5=4c483fa0cf01779b182a183c227cd964",14556705
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030987069&partnerID=40&md5=8df8538ad910e4b4798d093990c83824",9069253
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0024600222&partnerID=40&md5=15c652f7d75c3c7b60f048e38a3fd0bf",2642744
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034663597&partnerID=40&md5=2b9fea90616ef4585acac9fe59a9dea2",10861942
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029831167&partnerID=40&md5=7531bd257c4c7a0f8b16c83e85eb69d9",8895571
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029107760&partnerID=40&md5=19d4eb15c7ec38520605cbc5663b98f1",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027499060&partnerID=40&md5=4fb5debec9bbe7a834a4f2645b5749a4",8381715
"http://www.scopus.com/inward/record.url?eid=2-s2.0-36549027357&partnerID=40&md5=325f4c3c83c0022de5b0dab447e10503",17172768
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037460789&partnerID=40&md5=74e66d67594cd4abda4f82ad45cfe68a",12660071
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031002417&partnerID=40&md5=d86454fb725cd0c1e3061c72c12400e7",9192648
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0001403886&partnerID=40&md5=45ecb764b09cd4c609629c03aa64f614",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0016624901&partnerID=40&md5=fa788a8b7f14d5bbefc1ac053f7e5def",892
"http://www.scopus.com/inward/record.url?eid=2-s2.0-38549092474&partnerID=40&md5=563cc68fafab69e2ac82fcae07bf0938",18216767
"http://www.scopus.com/inward/record.url?eid=2-s2.0-20444363122&partnerID=40&md5=0a0742b849ebd1f20861d3bfb6d45416",15928081
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035369115&partnerID=40&md5=1f1edc864cc8d417551a0c4325997a68",11406410
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034603858&partnerID=40&md5=6220afbf9293d070ea15080f2a52061b",10747347
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030048731&partnerID=40&md5=fa1db1116b1ee2bbab40a0d7362a477c",8598048
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026906877&partnerID=40&md5=a230d71d49c7d9ae56b7eefe141ec36f",1490172
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025979337&partnerID=40&md5=8d57fcc8e89d73441a9a9f8b708cea06",1825132
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0023250545&partnerID=40&md5=92ceb23682bfd61b906fbd0d26c19bc5",3576222
"http://www.scopus.com/inward/record.url?eid=2-s2.0-38549153238&partnerID=40&md5=09571aeb83401d00caf74c73eee40be7",18000004
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036208071&partnerID=40&md5=3ea2dd62a851a4ec6402731163d03df8",11931142
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0031105660&partnerID=40&md5=3c7ffca597e57f243667167685a1dc0f",9395435
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029901637&partnerID=40&md5=94292f7b2531c016720ceb95da81fe55",8743697
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030032040&partnerID=40&md5=389959be87cced37507679b608370e03",8848832
"http://www.scopus.com/inward/record.url?eid=2-s2.0-18444389953&partnerID=40&md5=f22d6fb652b111acddfb1282e641e9bc",12086607
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035825154&partnerID=40&md5=ceaac1b5f79f8595af2fc0a3e09df2ee",11149929
"http://www.scopus.com/inward/record.url?eid=2-s2.0-78751672975&partnerID=40&md5=afb937ca6756a238ecb7511c7181f8b4",21248839
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035101409&partnerID=40&md5=d8a85a1a57996dec2c0ca4484e835eb5",11158538
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029028962&partnerID=40&md5=e81949874e59ae4ea221824ede357a35",7624781
"http://www.scopus.com/inward/record.url?eid=2-s2.0-15844431376&partnerID=40&md5=c7a935f37bb54f1e28ddffbb320fe1b3",15791247
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034054496&partnerID=40&md5=a94bd047f85b40e0d984c20ea7bcde9d",10781407
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032510559&partnerID=40&md5=06da9739f3862f4d98ce088b271c2b83",9515966
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33947303168&partnerID=40&md5=c51763b5445e27da4cbbc4d8cb1f2df3",17363976
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037205265&partnerID=40&md5=4b81eae75d62bf798006de5323d61fdd",12062104
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034176921&partnerID=40&md5=278822c03c314aef376f2400760961ad",10727395
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029815611&partnerID=40&md5=ee06b0beaab7c8f8f9107285bbeb1735",8895577
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026029808&partnerID=40&md5=1231456bfca559dc007c0a37ae4cca0c",1846781
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033621392&partnerID=40&md5=931b8392baec0910dc02453f5d52d7c1",10608806
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032548830&partnerID=40&md5=ada6d2f650f5bf98eb5ec5522e35e329",9491886
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0032559349&partnerID=40&md5=f48f646a7f74a0c2c1cf1de531676c56",9438839
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029159794&partnerID=40&md5=4c9390b383d1236be303e252ed5fa8f1",7552748
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037044862&partnerID=40&md5=b8cc14caf775596418493495fcde80c7",12424373
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0040982083&partnerID=40&md5=01e7b6434ee828b6f46559d4452300cd",9045615
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029671310&partnerID=40&md5=f916dcd3da89dea48b539f52cddc2d6f",8548821
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33845436047&partnerID=40&md5=98a3c3128c488b378abdb62d47ea5323",17174894
"http://www.scopus.com/inward/record.url?eid=2-s2.0-4043172772&partnerID=40&md5=0def9b274d940893ab57d3d1e15dce2d",15269332
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0038561131&partnerID=40&md5=860a10059f59533f677ee466a5158896",12692561
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035897653&partnerID=40&md5=0d01a2e70fb94c4e2b4a1c67d94cbb77",11376945
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034065724&partnerID=40&md5=2e9633c2d6dbb9799e88c86d395efa9d",10779491
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033616763&partnerID=40&md5=390fd6ed6e61491c66eb606691f0bac9",10097107
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030606320&partnerID=40&md5=bf3bd4ed32ec54c5e504a560c906b9d1",8945518
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030734546&partnerID=40&md5=78c94e4833b11d43610e0bb7f5043a46",9349821
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027203046&partnerID=40&md5=97875c8a4fb6f832f90cf3cd7c611ced",8101525
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026668042&partnerID=40&md5=8f7a23afaeb55ca7870044856976a5be",1400575
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026514824&partnerID=40&md5=1ec08a4c1bdc79dd51779b57f07631da",1350109
,
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035781179&partnerID=40&md5=817af872306e8168d34f5667c67049db",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-2642570305&partnerID=40&md5=e2d953c6d450fcd45289095bb70c62c9",15175259
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0037140742&partnerID=40&md5=ae3aeebc223867eb604e1944cf5f56ce",12022841
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034704106&partnerID=40&md5=22f37500ecd026b7dd76697da63eeb3e",10976104
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030004228&partnerID=40&md5=fafb8a95edc8490a7f8bbe7864823788",8743703
"http://www.scopus.com/inward/record.url?eid=2-s2.0-25544458211&partnerID=40&md5=0eb78504d39c53f4a6ec2bb837806b3b",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036019907&partnerID=40&md5=b0bd06747e641bfa497cf89df27c8413",12042244
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035075706&partnerID=40&md5=11149e503ea6432cff740ccb36988c03",11310836
"http://www.scopus.com/inward/record.url?eid=2-s2.0-33751028489&partnerID=40&md5=951318fc330a2ed23911e9b91315a101",16973413
"http://www.scopus.com/inward/record.url?eid=2-s2.0-7244242357&partnerID=40&md5=28005e87a80e3dd59a9ef50b54080609",15514167
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034911925&partnerID=40&md5=9b83b7fda5696d3b2dffef6aa0996eab",11395419
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033676098&partnerID=40&md5=e87fd496b2c0e3e93bc1bba26a5afffc",11076863
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033538559&partnerID=40&md5=898182d90e08f104161f88de766e9d3e",10412982
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030727535&partnerID=40&md5=fc4b52109946f82a86491c8904a8d1dc",9334349
"http://www.scopus.com/inward/record.url?eid=2-s2.0-23844471263&partnerID=40&md5=b47b602d56277910441009776390acd7",15980064
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030873316&partnerID=40&md5=9d56fc5ff16f628e8441d7f3d39af5c8",9237990
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0025159272&partnerID=40&md5=96a0ad1e51b709493b65e9ea1de40867",2186516
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0019407381&partnerID=40&md5=8000128c93c2051f3907d4116ab75cd2",
"http://www.scopus.com/inward/record.url?eid=2-s2.0-42049114034&partnerID=40&md5=b77c9b532715e8bf73e5a6fe6fcb92dc",18391175
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0034624753&partnerID=40&md5=0e228b630ea948b64bea5fe93ea712f1",10724160
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033999818&partnerID=40&md5=454349b8161649a5d227345fd59f1cfa",10679007
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0033591330&partnerID=40&md5=fcd6566edbfc11beeedb0e2fb1576f20",10329646
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030784698&partnerID=40&md5=e94dfd1f74ff2765816151b31239e9e7",9370472
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030788436&partnerID=40&md5=0c2bf54c881ca7f9c4c6fde51f824552",9288755
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029960235&partnerID=40&md5=074fdb451652e65a7d76c87dfb5703be",8611530
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027759276&partnerID=40&md5=866ecd2bb2efb09d9d1de21aa3bf4d25",8259515
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027515127&partnerID=40&md5=4914b5c8d01f729022e2bd7a70a76455",8250835
"http://www.scopus.com/inward/record.url?eid=2-s2.0-28944434119&partnerID=40&md5=6a159ba8ea59a3fb7da0ef5c51b4a7e1",16360033
"http://www.scopus.com/inward/record.url?eid=2-s2.0-28044460070&partnerID=40&md5=32db16a1ec57a8d85f6cd7fcda7beaca",16269541
"http://www.scopus.com/inward/record.url?eid=2-s2.0-5044241819&partnerID=40&md5=94c2bc232e02d4c0aaba4a33cc094e4b",15473846
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0035490884&partnerID=40&md5=22923450cecb1103520042a937bc8fc2",11584299
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0242683360&partnerID=40&md5=7bba4eef319398916953a0187215b31f",9927410
"http://www.scopus.com/inward/record.url?eid=2-s2.0-0029917011&partnerID=40&md5=f13b55f56f160945a3f2e9d1a4984a53",8660509
